ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM4_EN,ADM4_PCODE
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Bantoat Baoh,KH01040105
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Kouk Treas,KH01040106
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Chhnuor,KH01040107
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Samraong Thum,KH01040108
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Ruessei Khang,KH01040109
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Ruessei Kandal,KH01040110
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Ropeatt,KH01040111
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chnuor Mean Chey,KH010401,Kouk Trach,KH01040112
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Chob,KH01040201
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Roul Chruk,KH01040202
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Prasat,KH01040203
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Krasang Thmei,KH01040204
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Pradak,KH01040205
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Chroab Thmei,KH01040206
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Chroab Chas,KH01040207
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Kak,KH01040208
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Kouk Lun,KH01040209
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Phnum Chonhcheang,KH01040210
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Chob Vari,KH010402,Chakkrei,KH01040211
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Phnum Lieb Kaeut,KH01040301
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Phnum Lieb Lech,KH01040302
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Troyoung,KH01040303
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Tro Louk Cheung,KH01040304
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Tro Louk Lech,KH01040305
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Tro Louk Tboung,KH01040306
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Laote,KH01040307
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Rumduol,KH01040308
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Pring Chuor,KH01040309
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Kantrab,KH01040310
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Tnaot,KH01040311
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Anlong Sa,KH01040312
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Kandaol,KH01040313
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Kambaor,KH01040314
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Kabau,KH01040315
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Phnum Lieb,KH010403,Kampong Krasang,KH01040316
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Char,KH01040401
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Bat Trang,KH01040402
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Sampov Lun,KH01040403
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Phlov Leav,KH01040404
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Ta Am,KH01040405
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Ampil,KH01040406
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Kandal,KH01040407
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Thmei,KH01040408
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Aomal,KH01040409
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Tumloab,KH01040410
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Kien Banteay,KH01040411
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Prasat,KH01040412
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Anlong Sa,KH01040413
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Prasat,KH010404,Kampream,KH01040414
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Paoy Kdoeang,KH01040501
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Cheung Voat,KH01040502
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Kandal,KH01040503
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Post Chas,KH01040504
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Paoy Samraong,KH01040505
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Paoy Pring,KH01040506
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Paoy Ta Paen,KH01040507
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Sreh Kaeut,KH01040508
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Sreh Lech,KH01040509
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Kouk Srok,KH01040510
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Sramaoch,KH01040511
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Peam Sreh,KH01040512
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Preah Netr Preah,KH010405,Doun Chraeng,KH01040513
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Rohal,KH01040601
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Sala Chheh,KH01040602
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Chak,KH01040603
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Tep Kaosa,KH01040604
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Snay,KH01040605
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Anlong Thma,KH01040606
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Popel,KH01040607
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Paoy Svay,KH01040608
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Ruessei,KH01040609
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Prey Moan,KH01040610
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Rohal,KH010406,Stueng Kambot,KH01040611
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Bantoat Baoh,KH01040701
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Tean Kam Lech,KH01040702
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Tean Kam Cheung,KH01040703
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Tean Kam Tboung,KH01040704
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Ou,KH01040705
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tean Kam,KH010407,Ta Un,KH01040706
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Smach,KH01040801
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Paoy Char,KH01040802
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Ta Khaek,KH01040803
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Kouk kei,KH01040804
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Tonloab,KH01040805
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Kouk Tiem,KH01040806
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Char Leu,KH01040807
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Kantuot,KH01040808
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Thmei,KH01040809
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Kandal,KH01040810
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Tuek Chour,KH01040811
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Ta Siev,KH01040812
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Kampong Thkov,KH01040813
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Ta Pon,KH01040814
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Snay L'a,KH01040815
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Ta Daek,KH01040816
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Samraong,KH01040817
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Tuek Chour,KH010408,Anlong Vil,KH01040818
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Trabaek,KH01040901
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Kandal,KH01040902
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Kouk Thum,KH01040903
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Bos Sbov,KH01040904
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Soutr Mont,KH01040905
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Srah Khtum,KH01040906
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Tabau,KH01040907
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Kbal Khting,KH01040908
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Smach,KH01040909
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Boeng Veaeng,KH01040910
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Bantoat Baoh,KH01040911
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Pring Kaong,KH01040912
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Khchas,KH01040913
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Khnhaer,KH01040914
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Khu Svay,KH01040915
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Khvav,KH01040916
Cambodia,KH,Banteay Meanchey,KH01,Preah Netr Preah,KH0104,Bos Sbov,KH010409,Tbaeng,KH01040917
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Boeng Seila,KH01050101
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Ta Chrueng,KH01050102
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Ta Phaok,KH01050103
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Paoy Voat,KH01050104
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Chhuk,KH01050105
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Changha,KH010501,Chrey,KH01050106
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Yeang thmei,KH01050201
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Mak Heun,KH01050202
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Veang Muong,KH01050203
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Koub Kaeut,KH01050204
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Khai Dan,KH01050205
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Naka Chhay,KH01050206
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Koub Lech,KH01050207
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Koub Cheung,KH01050208
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Ou Chrov,KH01050209
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Souriya Thmei,KH01050210
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Koub,KH010502,Koun Trei,KH01050211
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Kuttasat,KH010503,Koub Touch,KH01050301
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Kuttasat,KH010503,Kaoh Char,KH01050302
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Kuttasat,KH010503,Kuttaksat,KH01050303
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Kuttasat,KH010503,Yeay At,KH01050304
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Banlech,KH01050501
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Neak Ta Chhor,KH01050502
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Samraong,KH01050503
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Kampong Reab,KH01050504
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Thmei,KH01050505
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Thmenh Trei,KH01050506
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Bat Trang,KH01050507
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Anhchanh,KH01050508
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Voat,KH01050509
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Samraong,KH010505,Kandal,KH01050510
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Souphi,KH010506,Souphi Cheung,KH01050601
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Souphi,KH010506,Souphi Kandal,KH01050602
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Souphi,KH010506,Souphi Tboung,KH01050603
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Souphi,KH010506,Kouk Chak,KH01050604
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Souphi,KH010506,Kouk Prich,KH01050605
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Soengh Lech,KH01050701
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Roka,KH01050702
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Anlong Svay,KH01050703
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Soengh Tboung,KH01050704
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Phkoam,KH01050705
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Pongro,KH01050706
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Tnaot,KH01050707
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Kandal,KH01050708
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Soengh,KH010507,Run,KH01050709
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Banteay Thmei,KH01050901
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Chouk Chey,KH01050902
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Ou Beichoan,KH01050903
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Prasat,KH01050904
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Prey Chan,KH01050905
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Preav Chas,KH01050906
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Seila Khmer,KH01050907
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Snuol Tret,KH01050908
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Thnal Bat,KH01050909
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Tomnob Dach,KH01050910
Cambodia,KH,Banteay Meanchey,KH01,Ou Chrov,KH0105,Ou Beichoan,KH010509,Yeang Dangkum,KH01050911
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Kampong Svay,KH01060201
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Kangva,KH01060202
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Phum Pir,KH01060203
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Pongro,KH01060204
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Souphi,KH01060205
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Tarang Bal,KH01060206
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Kantuot,KH01060207
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Kla Koun Chas,KH01060208
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kampong Svay,KH010602,Kla Koun Thmey,KH01060209
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kaoh Pong Satv,KH010603,Kaoh Pong Satv,KH01060301
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kaoh Pong Satv,KH010603,Ta Sok,KH01060302
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kaoh Pong Satv,KH010603,Preah Angk,KH01060303
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kaoh Pong Satv,KH010603,Snay Dangkot,KH01060304
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Kaoh Pong Satv,KH010603,Angkear Bos,KH01060305
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Mkak,KH01060401
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Kbal Spean,KH01060402
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Ta Ma,KH01060403
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Kouk Lieb,KH01060404
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Chhuk,KH01060405
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Doun Lei,KH01060406
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Mkak,KH010604,Baek Chan,KH01060407
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Ou Ambel,KH010605,Saesen,KH01060501
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Ou Ambel,KH010605,Kourothan,KH01060502
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Ou Ambel,KH010605,Roung Masin,KH01060503
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Ou Ambel,KH010605,Prohut,KH01060504
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Ou Ambel,KH010605,Ou Ambel,KH01060505
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Kantuot,KH01060601
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Kampring,KH01060602
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Phniet,KH01060603
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Neak Ta,KH01060604
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Phum Thmei,KH01060605
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Bangruh,KH01060606
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Phniet,KH010606,Sala Krau,KH01060607
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Chak,KH01060701
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Phum Muoy,KH01060702
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Phum Bei,KH01060703
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Phum Buon,KH01060704
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Prey Ruessei,KH01060705
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Preah Ponlea,KH01060706
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Preah Ponlea,KH010607,Kbal Spean,KH01060707
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Keab,KH01060801
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Tumnob Chrey,KH01060802
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Tuek Thla,KH01060803
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Phnum Bak,KH01060805
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Dei Lou,KH01060806
Cambodia,KH,Banteay Meanchey,KH01,Serei Saophoan,KH0106,Tuek Thla,KH010608,Banoy,KH01060807
Cambodia,KH,Banteay Meanchey,KH01,Thma Puok,KH0107,Banteay Chhmar,KH010701,Kouk Samraong,KH01070101
Cambodia,KH,Banteay Meanchey,KH01,Thma Puok,KH0107,Banteay Chhmar,KH010701,Kbal Tonsaong,KH01070102
Cambodia,KH,Banteay Meanchey,KH01,Thma Puok,KH0107,Banteay Chhmar,KH010701,Banteay Chhmar Cheung,KH01070103
Cambodia,KH,Banteay Meanchey,KH01,Thma Puok,KH0107,Banteay Chhmar,KH010701,Kbal Krabei,KH01070105
Cambodia,KH,Banteay Meanchey,KH01,Thma Puok,KH0107,Banteay Chhmar,KH010701,Banteay Chhmar Tboung,KH01070106
